City,Number of Tracts,Total polulation,Percent Black,Percent White,Edge,Edge rank,HEdge,HEdge rank,HEdgeInfinity (True),HEdgeInfinity (True) rank,Typo HEI,Typo HEI rank,Dissimilarity,Dissimilarity rank,Gini,Gini rank,Moran's I,Moran's I rank

"Albany-Schenectady-Amsterdam, NY ",306,1139735.0,6.109929062457501,87.17815983540034,14,0.4759586926038411,34,0.5721489655340084,67,0.6062237834923047,64,0.0014114537925764541,17,0.48649326549051025,40,0.63470710639584083,43
Ann-Arbor_MI,127,453920.0,10.819527670074022,75.07556397603102,0.41800702722798666,0.5513886833676813,0.5789799069770413,0.0008368045248484139,0.39232023985271425,0.52874340133072018,0.3231391080101744
Athens-Clarke-County_GA,46,192541.0,19.311211638040728,67.78556255550767,68,0.39572850404579907,101,0.5494423070262022,81,0.5914136784646823,73,0.000600864492490021,83,0.37415889274313474,88,0.51426014260808917,84
"Atlanta-Sandy Springs-Gainesville, GA-AL ",1019,5466685.0,31.846631002152126,52.96394432823548,92,0.4681752914355533,43,0.6372294322597547,13,0.6633684674145575,16,0.0004890595745419851,93,0.51005937750642782,34,0.67030102307942463,31
"Austin-Round Rock-Marble Falls, TX ",358,1689630.0,7.173759935607205,57.46843983594041,83,0.4124538721138973,93,0.5811849248936636,62,0.6006217883038784,68,0.0004166714734269212,97,0.39668624560464394,82,0.53236416706433498,81
"Baton Rouge-Pierre Part, LA ",157,813587.0,35.85013034869043,59.09017720292974,80,0.46395878741837016,49,0.6255885695928723,21,0.6682424243854965,14,0.0005980479503929312,84,0.52637749135451772,25,0.69186784188739714,23
"Birmingham-Hoover-Cullman, AL ",282,1190502.0,26.69798118776785,67.88934415901863,67,0.51688894284647,9,0.6660995443370886,8,0.6897389103284605,7,0.000897768573779907,50,0.59099410485537873,8,0.74649876189375786,8
Bloomington_IN,52,236620.0,2.4008959513143435,90.2696306313921,9,0.4490012869138733,64,0.5245391681665412,92,0.537703274324069,97,0.001218577645078574,26,0.41346536428568537,75,0.49099722311424993,89
"Boston-Worcester-Manchester, MA-RI-NH ",1679,7339152.0,5.546022210740423,80.01929923239088,40,0.4898198218079972,22,0.6137539419407325,27,0.6434453890296506,28,0.0010907852256511117,37,0.51400298476902395,31,0.67103885743023373,30
Boulder_CO,89,369978.0,0.7286919762796708,80.8402121207207,37,0.4057609804731706,95,0.5176097542355979,94,0.5378051326190756,96,0.0006644539942881836,72,0.27436801784266313,102,0.36851521212154881,102
Bridgeport-Stamford-Norwalk_CT,241,1072227.0,9.007141211702372,68.17707444412424,64,0.47941185175818446,30,0.6327036414164716,19,0.6690512939956733,13,0.0008507359620149751,54,0.54748981355651449,17,0.67705688965326838,28
"Buffalo-Niagara-Cattaraugus, NY ",318,1182638.0,11.448389109769854,82.6044825212787,29,0.5499567753166271,3,0.6683496184205061,6,0.7037816994862411,6,0.0019172106288586057,7,0.62556477852136871,2,0.77196610636220608,5
Burlington-South-Burlington_VT,47,211261.0,1.6070169127288048,92.17886879263092,5,0.4533387258714009,57,0.5071523380152777,101,0.5121963708110546,103,0.001415325284683799,16,0.24313756110708437,104,0.32947856656101299,104
Cedar-Rapids_IA,73,319533.0,2.768415155868095,91.80710599531191,7,0.4530641385563294,58,0.5147245109226154,96,0.5236958209874015,101,0.001143400354199786,35,0.33249918138947615,97,0.4396463334558347,97
"Charlotte-Gastonia-Salisbury, NC-SC ",580,2342501.0,22.070086629632176,66.80906432910808,72,0.44714832497351387,65,0.6022756618528413,43,0.6316881102938593,38,0.0007346625925131864,64,0.4683204065700331,49,0.61411766038073112,48
"Chattanooga-Cleveland-Athens, TN-GA ",153,682259.0,11.579620056312926,83.73594192234913,25,0.4950595651645551,19,0.6052307224747476,36,0.6404731588730606,32,0.001234087433597548,25,0.52022917214291087,28,0.68432121656548284,24
"Chicago-Naperville-Michigan City, IL-IN-WI ",2267,9413791.0,17.447561773997318,57.13322082463909,86,0.4932916090803875,20,0.6562841342010846,9,0.6856786702094467,9,0.0007016195371027537,68,0.56036647580895738,12,0.71961073607374348,13
"Cincinnati-Middletown-Wilmington, OH-KY-IN ",510,2127825.0,11.971003254496964,83.57223925839766,26,0.5017078647775097,15,0.6128396979098383,30,0.6445726579687805,27,0.0011580062203686156,30,0.56790959240717465,11,0.72572654216351795,11
"Cleveland-Akron-Elyria, OH ",830,2817772.0,17.639219922690692,76.70425428317125,47,0.5388798488712964,5,0.6677401287520545,7,0.6897379383352267,8,0.0015712881725494328,11,0.61954174962336817,3,0.77358554824636838,4
Colorado-Springs_CO,153,695757.0,5.2016724229867615,73.65919423016945,54,0.4007597020330138,99,0.540357318235109,88,0.5492922426624958,92,0.000488341828195736,94,0.29158280681604748,101,0.40373886968748812,101
"Columbia-Newberry, SC ",199,786797.0,33.5362234477254,59.814285006170586,78,0.4151352315166245,90,0.582792927236897,60,0.6118022617209404,58,0.00046876355734215075,95,0.43857843413339326,58,0.58802028649294091,59
"Columbus-Marion-Chillicothe, OH ",474,2015838.0,13.883407297610226,79.87918672036146,42,0.4754617715866004,35,0.5994357286444172,44,0.6255988263811262,43,0.000837383423751366,55,0.51378796748929167,32,0.68101067019997918,25
"Dallas-Fort Worth, TX ",1395,6496810.0,14.739741503907302,53.7356487260671,90,0.4528337615268323,60,0.6223777818536844,24,0.643161916199156,29,0.0005143283121417164,90,0.47706383485737419,46,0.62952485482520215,44
"Dayton-Springfield-Greenville, OH ",287,1046310.0,13.185098106679666,83.1911192667565,28,0.5153766904352891,10,0.6325702478851495,20,0.6581251744131357,19,0.001454689591981246,15,0.54948558030117278,15,0.72270846561164737,12
"Denver-Aurora-Boulder, CO ",766,2954727.0,4.726426502346917,70.33736111661078,62,0.44662584985649734,67,0.5982079746390938,45,0.6179722724098446,52,0.0007499356222817192,62,0.43332459114578176,62,0.57302318876710279,67
"Des Moines-Newton-Pella, IA ",148,625063.0,4.348841636763014,86.95955447690874,15,0.4677900457051515,45,0.5549373661393928,78,0.5730509577020082,81,0.0010215694919085906,41,0.44782962788218139,54,0.59090743312681171,56
"Detroit-Warren-Flint, MI ",1566,5080190.0,21.777472889793493,71.16094083095317,59,0.5466709845431855,4,0.6887827184741913,2,0.7155398387648038,3,0.001476602009189569,14,0.61734236132028208,4,0.77635700527501761,1
"Duluth,MN-WI",85,279771.0,1.307140482751965,91.88979558281595,6,0.45502844763854994,55,0.5103878724920489,100,0.5253465824717131,99,0.0016739687010349545,9,0.30813514746958531,100,0.4109669879568647,100
El-Paso_TX,172,853974.0,2.450660090354039,13.409658842072474,102,0.44284631037405403,69,0.5363476461251864,90,0.5579216190166655,90,0.0008335872121632664,56,0.41262491174054233,76,0.54417362778221123,80
Flint_MI,152,511813.0,17.17853981825393,76.46777240906346,48,0.503777537496015,14,0.6379536524517034,12,0.6767500814053679,10,0.0013588918564051283,20,0.5756289424924329,9,0.72809934736602244,10
"Fort Wayne-Huntington-Auburn, IN ",154,596575.0,7.024431127687214,86.12094036793361,18,0.5249343887422211,6,0.6328184648730202,18,0.6524702748668041,23,0.0018417079010956822,8,0.52888180349638336,24,0.70169980208948546,18
"Fresno-Madera, CA ",222,1012944.0,4.937489140564533,35.727740131734826,99,0.4280483217329135,81,0.5884005043214074,53,0.6198712899518044,50,0.0006216634025877165,79,0.43661359329910771,60,0.59291748959924795,51
"Grand Rapids-Muskegon-Holland, MI ",282,1281422.0,6.978731440540274,83.85762067453189,23,0.4813434598942962,28,0.5900695116558351,52,0.6203317407741421,49,0.0011060812041210804,36,0.52909378205926716,23,0.66115120580163445,33
"Greensboro--Winston-Salem--High Point, NC ",376,1550137.0,20.80687061853243,68.68115527853345,63,0.45787610224916986,53,0.6101402725602083,31,0.6466192103105366,25,0.0008285164755590386,57,0.48963926995863555,37,0.64701673368071344,37
"Greenville-Spartanburg-Anderson, SC ",301,1242491.0,17.616224181905544,75.45269945617312,50,0.41474580342344913,91,0.543676396337659,86,0.573780904869257,80,0.0007182039237551205,65,0.38079552139089712,86,0.52329513331814981,83
"Harrisburg-Carlisle-Lebanon, PA ",155,666655.0,8.396396936946395,83.75441570227478,24,0.49129907265437556,21,0.6026366570847717,41,0.6406486852706132,31,0.0013293614021054358,21,0.52154067639493573,27,0.67717940671063137,27
"Hartford-West Hartford-Willimantic, CT ",314,1294566.0,9.57517809057244,74.86323601886656,53,0.49590687205401485,18,0.6332579809378893,17,0.6598387753006416,18,0.001046623672369555,39,0.54116331311036758,21,0.69643146430545755,22
"Houston-Baytown-Huntsville, TX ",1093,5830813.0,17.45967500586968,41.461508026410726,97,0.4469461153033155,66,0.616047257817224,25,0.641376103196028,30,0.00035367644418121485,101,0.50492285173511087,35,0.65168733692424707,36
Huntingdon_PA,28,114818.0,2.3907401278545173,94.63411660192654,3,0.46496444685096733,48,0.5131017631945046,98,0.5617294387614739,88,0.0015635909461325286,12,0.47978171026255145,43,0.57821497938853073,64
"Huntsville-Decatur, AL ",125,551764.0,19.54513161424087,73.50280192256109,55,0.43466985480631193,77,0.5758073027638477,64,0.6141145905025154,55,0.0006300512888334119,77,0.47621328801896373,47,0.63720527757001333,41
"Indianapolis-Anderson-Columbus, IN ",440,2032102.0,13.495483986532172,78.74378353055113,43,0.48930698149142554,24,0.6130343128092791,28,0.6404510426513674,33,0.0007565931833658743,60,0.54389958945240635,18,0.70473806716232379,17
Iowa-City_IA,41,205963.0,3.180182848375679,85.44835722921107,20,0.4262228222174125,83,0.5170494672761115,95,0.544641293669285,95,0.0007155702235987181,66,0.35162832219242907,93,0.48453582386940286,90
Ithaca_NY,34,150691.0,2.7327444903809783,85.26322076301837,21,0.4367661977778947,75,0.5375581883783693,89,0.5617216386172221,89,0.0010537315039479392,38,0.42047522888005961,70,0.52925051958434055,82
"Jacksonville,FL",280,1457440.0,21.291991437040288,66.17431935448458,73,0.4160388362676411,89,0.5731102603045147,66,0.5937725339712381,72,0.00036632029742406016,100,0.3951189807582472,83,0.54765366313856756,79
Junction-City_KS,16,67486.0,11.52387161781703,71.9304744687787,57,0.3728802756423955,104,0.5227156798531929,93,0.5507973012750256,91,0.0004908977746724951,92,0.35114769266898271,94,0.45244223460424177,95
"Kansas City-Overland Park-Kansas City, MO-KS ",548,2036016.0,12.457367722061123,77.42606148478205,45,0.4802233933001531,29,0.6026395886546964,40,0.6204838545468876,48,0.0009927570023038033,45,0.48598810431263328,41,0.64176099044744084,39
Kingsport-Bristol-Bristol_TN-VA,75,309544.0,1.8827694931899828,94.96808208203034,2,0.4687620998341768,42,0.5056059172108563,103,0.5117436009406687,104,0.0024701535891748657,2,0.25530857126300005,103,0.35145908703422779,103
"Knoxville-Sevierville-La Follette, TN ",247,1034081.0,4.901840378074832,90.30627194581469,8,0.4728373472223109,38,0.5438977633231694,85,0.5661875857829173,86,0.0015967571028932988,10,0.41846701619703897,72,0.56897054045308937,69
"Lafayette-Acadiana, LA ",112,540111.0,27.68745683757598,68.16932075073457,65,0.4126692245828624,92,0.561428145479339,73,0.607437869092069,60,0.0006073206822718745,81,0.41917675268767945,71,0.57251138933429024,68
Lancaster_PA,128,662571.0,3.0585401413584354,86.44130213969522,17,0.48640347287026453,25,0.5837996152649674,58,0.6067407661677906,62,0.0011453867282669803,34,0.45452376702881431,53,0.59264709176271202,54
"Lansing-East Lansing-Owosso, MI ",148,515581.0,7.836402039640716,83.49454304949174,27,0.4623730419416527,51,0.570318558202487,71,0.5894197021374501,75,0.0013213134420376445,22,0.47302128807017219,48,0.60568385209231612,49
"Las Vegas-Paradise-Pahrump, NV ",497,1879141.0,10.412044652317203,51.65221768882697,93,0.40089966985497083,97,0.5721254388068536,68,0.5854671408584964,77,0.0005932997038018918,85,0.3503172429958385,95,0.48122593952841441,92
"Lexington-Fayette--Frankfort--Richmond, KY ",179,671373.0,8.999021408367629,84.57116982660905,22,0.45094499786762765,62,0.5524542010113809,80,0.5872036343388728,76,0.001153217961110039,31,0.40805004936146499,78,0.55326580392437275,76
Lincoln_NE,92,351735.0,2.8058055069867938,85.8666325500732,19,0.4340859936845823,78,0.5280895825552214,91,0.5478410952396326,93,0.0009772811385200452,46,0.35922072066555599,90,0.48335959885465446,91
"Little Rock-North Little Rock-Pine Bluff, AR ",207,857292.0,23.924637113142314,70.54480853664795,61,0.48939175463631235,23,0.6348429156271187,15,0.6738233309624881,12,0.0009584696956671361,47,0.5519768814051953,14,0.70995572386235262,15
"Los Angeles-Long Beach-Riverside, CA ",3920,16921098.0,6.936257918960105,35.48442305576151,100,0.47250260406816047,39,0.6334196920999922,16,0.651738612923557,24,0.0006721726729291631,69,0.52293746864296653,26,0.67749944228789971,26
"Louisville/Jefferson County--Elizabethtown--Scottsburg, KY-IN ",349,1393391.0,13.366671666459737,81.15360297289132,34,0.4845552702651278,27,0.6034463869303452,39,0.6336178497130934,36,0.001171969760220371,29,0.48742313853356489,39,0.65992816814982103,34
"Madison-Baraboo, WI ",138,614100.0,4.206155349291647,86.850838625631,16,0.4530326830005414,59,0.544342077092723,84,0.5726720026821316,82,0.0010432283166031556,40,0.40069653800843025,79,0.54886663445608552,78
McAllen-Edinburg-Mission_TX,125,819462.0,0.3477891592288599,7.948141585576879,103,0.4558970000356932,54,0.51180739450156,99,0.5329505323738555,98,0.0009942552670764147,44,0.38510191669623406,84,0.50417898239199566,86
Miami-Fort-Lauderdale-West-Palm-Beach_FL,1230,5632912.0,19.584062381943834,35.121638683508635,101,0.4847513388418653,26,0.6411215944331179,11,0.6617535955373199,17,0.0006645511201018858,71,0.54099823363116906,22,0.69736703841821168,21
"Milwaukee-Racine-Waukesha, WI ",473,1701290.0,16.281233652111045,71.62347395211869,58,0.556931041104491,1,0.6961606896431204,1,0.720358116830476,1,0.0014839229957556068,13,0.63713732267764878,1,0.77601369962718691,2
"Minneapolis-St. Paul-St. Cloud, MN-WI ",840,3495669.0,7.061881430993609,82.44682205323215,31,0.46750595714178633,46,0.5769661221517584,63,0.5953398298553899,70,0.0009476080352063761,48,0.43453989243489094,61,0.59314366241999827,50
"Mobile-Daphne-Fairhope, AL ",146,581615.0,27.378592367803446,68.10415824901352,66,0.46255338559747633,50,0.6051698262385548,37,0.6333846099477869,37,0.0007067260435650734,67,0.51935051159798451,29,0.66661653344234584,32
"Nashville-Davidson--Murfreesboro--Columbia, TN ",380,1631199.0,15.321551815566343,76.07827125936197,49,0.4613466970729225,52,0.5964399683308266,47,0.6218412565824515,45,0.000748630331871391,63,0.48587043028533033,42,0.6378804084001829,40
"New Orleans-Metairie-Bogalusa, LA ",405,1186524.0,34.31426587241388,55.61598416888322,87,0.44620433653223823,68,0.6129207754701302,29,0.6765677353259709,11,0.0008215564481735937,58,0.54876628666323135,16,0.71284981110665868,14
"New York-Newark-Bridgeport, NY-NJ-CT-PA ",5264,21286107.0,15.894968488131719,53.65656575906529,91,0.5221838358302486,7,0.6850463498514301,4,0.7160170764653774,2,0.0008896887152089281,52,0.59761003729318041,7,0.75093092520919402,6
New-Haven-Milford_CT,222,1024244.0,10.242188384798935,71.01032566458774,60,0.4663756414142005,47,0.6145694328716602,26,0.6560165942388565,21,0.0008513124423044332,53,0.51541459811775325,30,0.65244149070155766,35
"Oklahoma City-Shawnee, OK ",379,1193133.0,10.90766913663439,75.158930312044,51,0.45347792611745774,56,0.5831354153049144,59,0.6061395328264102,65,0.0010142038364979065,42,0.43089980066926392,64,0.57896309179729832,63
"Omaha-Council Bluffs-Fremont, NE-IA ",264,873870.0,7.67242267156442,81.62449792303202,32,0.4729347168824847,37,0.5941201222645869,49,0.6157487329180318,53,0.0013661633487560827,19,0.46748286482567131,50,0.62617434449174536,46
"Orlando-Deltona-Daytona Beach, FL ",542,2724026.0,14.260106181071693,60.940791314032985,77,0.4199230561265702,86,0.5869538234648553,55,0.6182877709196888,51,0.00033668942564179524,102,0.4207543544559228,69,0.57814812220182299,65
"Philadelphia-Camden-Vineland, PA-NJ-DE-MD ",1599,6359654.0,19.65823926899168,67.16060339131657,71,0.5213034452015968,8,0.6740902764192114,5,0.705018397299316,5,0.0010129842556270397,43,0.57300126088243664,10,0.72957488815855154,9
Phoenix-Mesa-Scottsdale_AZ,1015,4276170.0,4.544019531496643,58.799767081290035,81,0.4389411132321809,74,0.6067035809362089,34,0.6269172543806658,41,0.0006054778331787167,82,0.43692637700525572,59,0.58267190142122993,61
"Pittsburgh-New Castle, PA ",739,2405684.0,8.225145114653461,88.79117124277337,11,0.5010944917054531,16,0.5856543321157425,57,0.6150768701981272,54,0.002123333752695628,5,0.54140070563337184,20,0.7001962656429791,19
Plattsburgh_NY,28,112762.0,2.836948617442046,92.33518383852717,4,0.4500637985330058,63,0.5062577528403924,102,0.5466290265155942,94,0.0014018664751526218,18,0.3304136039295108,98,0.43827467319923763,98
"Port St. Lucie-Sebastian-Vero Beach, FL ",109,547893.0,12.947783600082499,71.97463738357672,56,0.3978497327457096,100,0.54615349302955,83,0.5832958919102753,78,0.000290689322665176,104,0.41458933320433261,74,0.56756591748869489,70
"Portland-Lewiston-South Portland, ME ",142,609117.0,1.9221266193522755,95.13508898947165,1,0.47650880328868256,32,0.5141101454229557,97,0.5249584665008855,100,0.0024492786558757847,3,0.35807606972293449,91,0.47557849431850935,94
Providence-Warwick_RI-MA,397,1755999.0,4.089694811899096,80.5068795597264,38,0.4968579939857431,17,0.6239729835655187,22,0.6542581223147321,22,0.0011481705285382676,33,0.49916902001005015,36,0.64182928739727307,38
"Raleigh-Durham-Cary, NC ",359,1697238.0,22.52565638997006,63.01396739879734,74,0.4074918742335413,94,0.570509609320728,70,0.6023256688094416,66,0.0004922720238357082,91,0.3686199287527992,89,0.50330049568675295,87
Reno_NV,132,497657.0,2.052417629009539,67.626296826931,69,0.38864967525693495,103,0.541802084835129,87,0.5618959907465928,87,0.0005579042976983687,87,0.31462844587592215,99,0.43473294547000507,99
Rio-Grande-City_TX,20,87805.0,0.039861055748533686,4.0886054324924554,104,0.47757140346083676,31,0.5044060342401947,104,0.5132918307721152,102,0.0028776339523384174,1,0.33817275619488979,96,0.44013204695436486,96
"Rochester-Batavia-Seneca Falls, NY ",289,1119748.0,10.652396789277589,81.3945637768498,33,0.5071715490142046,13,0.6235649819269771,23,0.6378375491815016,34,0.0013063820874502506,23,0.54275299934499266,19,0.69903166552457119,20
"Sacramento--Arden-Arcade--Yuba City, CA-NV ",558,2292984.0,6.749894460667846,61.586038105804484,75,0.4389919520658828,73,0.6045856347033727,38,0.6205615353043251,47,0.00063196105880529,76,0.42280401846476801,68,0.56255446192148806,72
"Salt Lake City-Ogden-Clearfield, UT ",357,1679980.0,1.2791818950225597,80.88090334408743,36,0.441869407950219,71,0.5585814879121839,75,0.5713582315661168,83,0.000657996676888226,73,0.38187108075418791,85,0.50266267827794175,88
"San Jose-San Francisco-Oakland, CA ",1645,7016257.0,6.596636924787676,45.757360370351314,95,0.43669372745312246,76,0.6070833150754134,32,0.6269205404715332,40,0.0006269790730785563,78,0.44187005836800142,55,0.58836799180590094,58
San-Antonio-New-Braunfels_TX,485,2273885.0,5.858167849297568,37.05895416874644,98,0.4331833327351608,79,0.5970480847409683,46,0.6127893410479599,57,0.000552421805799196,88,0.43296338229725018,63,0.58253173060460017,62
San-Diego-Carlsbad_CA,640,3179139.0,4.695202065716535,48.74461292821736,94,0.42473156472691365,84,0.5961587338831396,48,0.6138338068040478,56,0.0003123384332667078,103,0.42708919732679168,66,0.5666530585580114,71
Santa-Cruz-Watsonville_CA,59,291267.0,0.8476758438134083,59.20135133743266,79,0.47425798038946343,36,0.6413374346525422,10,0.6572449312433799,20,0.0006354603587025551,75,0.46341345041868098,52,0.59087302202872527,57
Santa-Fe_NM,69,217559.0,0.6154652301214844,44.26615308950675,96,0.4189574349066011,87,0.5883089276111613,54,0.6377879722243902,35,0.0008088554799409227,59,0.46675067653331942,51,0.59286591285680534,53
"Sarasota-Bradenton-Punta Gorda, FL ",210,844689.0,6.261002570176716,82.46301301425731,30,0.4412815669173174,72,0.5540821413417909,79,0.5786085943275079,79,0.00037254009317570086,99,0.39899297009444912,81,0.55381289639476483,75
Savannah_GA,100,406496.0,33.12652523026057,57.38309848067386,84,0.40079375022891733,98,0.5672866747321608,72,0.5985284255705949,69,0.00038981435984888533,98,0.42877252392384613,65,0.5867477521613006,60
"Seattle-Tacoma-Olympia, WA ",885,3927951.0,5.109534207529574,74.9319428882896,52,0.41615269771175323,88,0.5552417225871873,77,0.5712951424631628,84,0.0006550722834412373,74,0.35205201212798592,92,0.47918095118811077,93
"South Bend-Elkhart-Mishawaka, IN-MI ",134,546534.0,8.666981377187879,80.88389743364547,35,0.4426025460185894,70,0.556001495297927,76,0.5896346039094406,74,0.0009209729121198347,49,0.43902442142428305,57,0.5925925976407882,55
"St. Louis-St. Charles-Farmington, MO-IL ",631,2819320.0,18.314416242214435,77.09607281188372,46,0.5525717939719855,2,0.6855767149990839,3,0.7061564200775841,4,0.0012725012867412198,24,0.61469534135551607,5,0.77427663895754684,3
"Syracuse-Auburn, NY ",204,720451.0,7.471292287747536,87.18774767472041,13,0.5109415633012925,12,0.6070181053958947,33,0.6249638953937207,44,0.0019798828995607766,6,0.55583270948562913,13,0.70523389608583542,16
Tallahassee_FL,98,419462.0,31.852944962833345,58.44295788414684,82,0.3948602904450516,102,0.560468328964889,74,0.5939143317214344,71,0.0005251789948984363,89,0.37637080244817567,87,0.5116527184440276,85
"Tampa-St-Petersburg-Clearwater,FL",740,2783243.0,11.150912802080164,67.52687422549882,70,0.4277978139515611,82,0.5857532389897766,56,0.6062628206380289,63,0.0006692989957374433,70,0.4103230854266986,77,0.55298743990609311,77
"Toledo-Fremont, OH ",192,691565.0,12.654052764382234,80.46864719874488,39,0.4763379273374266,33,0.5936085685478386,51,0.6071029048327491,61,0.0011520238783716253,32,0.48906486770715629,38,0.63560628706634281,42
Tucson_AZ,259,1047590.0,3.0491890911520727,55.44535553031243,88,0.43184265396676336,80,0.6023743296440602,42,0.6256698791873145,42,0.0006114647523723659,80,0.41818742222399435,73,0.55958226405530476,73
"Tulsa-Bartlesville, OK ",285,842930.0,9.357479268741177,79.99703415467476,41,0.4694863478657571,41,0.593662557869706,50,0.6207061731442105,46,0.0011997509369489172,28,0.47945476940740717,45,0.61683651787984628,47
Tuscaloosa_AL,79,328815.0,34.26425193497863,61.46617398841294,76,0.4230182995399064,85,0.581988298673768,61,0.627258724803252,39,0.0005791756074644492,86,0.47975184755722355,44,0.62668445180485688,45
"Virginia-Beach-Norfolk-Newport-News,VA-NC",415,1676822.0,30.58428384169578,57.250978338786105,85,0.40243264018935465,96,0.5709128069573326,69,0.6017916299343165,67,0.00045351229334081723,96,0.40069642626577745,80,0.55458033963449338,74
"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV ",2076,8260221.0,26.721222107737795,55.20629532793372,89,0.46815908838876075,44,0.6362731805087238,14,0.6640737416240168,15,0.0007527886218873141,61,0.51349272328831341,33,0.67687863651406477,29
"Wichita-Winfield, KS ",160,627756.0,7.598015789574293,77.98603278981005,44,0.45122742339924576,61,0.5740634644937522,65,0.6075220767965376,59,0.0008936231013742259,51,0.44177789076137736,56,0.59288743571955516,52
"York-Hanover-Gettysburg, PA ",113,525185.0,4.558964936165352,88.84659691346859,10,0.4707606622657476,40,0.5493863581674856,82,0.5710570914695815,85,0.0012123470117919805,27,0.42310938971374001,67,0.57522913463546421,66
"Youngstown-Warren-East Liverpool, OH-PA ",179,660612.0,9.467433228581982,87.66416595520518,12,0.5122945282245782,11,0.6063876235184728,35,0.6452521276706614,26,0.0021366730742035196,4,0.60142478473729755,6,0.75075645317196482,7
